,Exploration,Sentiment
0,103.96597501557304,0.8202253393828869
1,98.5594151887374,0.735147965606302
2,107.59019655625029,0.8093289039097726
3,85.86573869563146,0.8459961342159659
4,78.55836818732749,0.8417774001136422
5,101.03884426589283,0.7871342148864642
6,99.3281456401938,0.869286360219121
7,109.22099325191921,0.8897421136498451
8,96.57957374405021,0.7059166345279664
9,100.10362255510371,0.726763813989237
10,92.51596457143857,0.8931076341541484
11,54.42827702324534,0.7411574652561774
12,102.70387202727397,0.7829766728100367
13,86.03147382029177,0.8296404713764787
14,68.51388185655364,0.8192570712417364
15,102.63808053621827,0.7560171615332365
16,105.3126428755306,0.8371074143797159
17,113.44429592651548,0.8439543005079031
18,85.38170290049445,0.8160072639584541
19,104.55777709294705,0.737765938625671
20,87.64983321073933,0.7865536266472191
21,101.33515661534793,0.8448693957179785
22,97.78163195333343,0.7805702718906105
23,107.62141421589835,0.8280107940081507
24,108.51666130770214,0.7879882836714387
25,105.64005043155566,0.785643374256324
26,96.42178473315374,0.8962224588030949
27,109.07692945895174,0.8208472011610866
28,104.60212820194775,0.7244242168962955
29,107.22311760089482,0.8592647183686495
30,110.97239976337121,0.7971266619861126
31,80.8453693283366,0.8120010625571012
32,103.74609682575718,0.7750949673063587
33,108.28372780878037,0.8182485718280077
34,113.25914929005778,0.8317923245485872
35,100.4989673887955,0.8520354786887765
36,107.37196119979433,0.8529390851035714
37,95.7038437561021,0.8520142766647041
38,94.14224001368154,0.7890306417830288
39,107.2841034704513,0.8374864261131734
40,105.07641582469486,0.851976728066802
41,80.40399941687126,0.8542362842708826
42,92.21410269887996,0.7819670308381319
43,101.46642386715081,0.8326797599438578
44,108.78625056750468,0.8198751388117671
45,47.924753998093124,0.8246440243721008
46,92.83094621441187,0.7950368067249656
47,107.71374776132575,0.7578986836597323
48,109.84391276346336,0.8604798503220081
49,113.39331831103266,0.7411954142153263
50,84.17766263431807,0.7115831754861339
51,107.04402338708546,0.7451579341723118
52,97.14434871523176,0.7416146115865558
53,105.5742547491728,0.7434224251192063
54,99.18169909121971,0.8214164329692721
55,111.58573360962723,0.8023804062977433
56,75.93727493407738,0.867463544011116
57,107.00347775769589,0.8587888777256012
58,69.19230045478385,0.7005188460461795
59,112.6434521180227,0.8668764075264335
60,95.90958405786782,0.7590922436211258
61,106.97333693419338,0.8177520052122418
62,99.95001597243696,0.7973031175788492
63,81.23474995620583,0.8495721463114023
64,107.78394645473345,0.8473900095559657
65,95.56594847241479,0.8813818022608757
66,82.14073318002666,0.777336347848177
67,83.66343350670789,0.8263572249561548
68,101.52473634056184,0.7979619662510231
69,108.67490503222663,0.8063686738023534
70,105.61193122524814,0.8003651177568827
71,88.31453511717822,0.8028596875956282
72,85.7228780030571,0.7930941311642528
73,83.10211548813271,0.8336954694241285
74,110.86860418919566,0.8159684898564592
75,109.80217161326088,0.8118189861997962
76,98.30981994593522,0.7540014237165451
77,103.06028915059673,0.7767547992989421
78,96.5119023785517,0.8334032194688916
79,100.3382094969077,0.7420873400988057
80,100.13606967813698,0.7737063793465495
81,106.11621751891855,0.8327436642721295
82,98.49748912179722,0.8060616347938776
83,97.64539239374429,0.877595397643745
84,100.65713649304982,0.7547336050774902
85,103.94757498580762,0.8462738273665309
86,101.37115740316054,0.7956458618864417
87,83.4281219300784,0.7415748520288616
88,105.94421736637821,0.8401470612734556
89,104.33733627017348,0.8482227670028806
90,99.83208648239578,0.7423623926006258
91,66.78308801092017,0.7485196810960769
92,100.79162751222557,0.8189224442467093
93,109.93485437922655,0.8891825247555971
94,81.51557150106166,0.7682947302237153
95,96.07688672881389,0.8207737473130692
96,109.84807389368439,0.7506952735129744
97,64.54777465547308,0.732878596521914
98,93.2126518061802,0.7534855795092881
